#X	#Y	#Wave	#Intensity
0	0	2742.567383	0.302474
0	0	2740.360352	0.308286
0	0	2738.152344	0.322763
0	0	2735.944336	0.331569
0	0	2733.735352	0.329495
0	0	2731.525391	0.327553
0	0	2729.31543	0.319099
0	0	2727.104492	0.316682
0	0	2724.892578	0.309825
0	0	2722.680664	0.318375
0	0	2720.467773	0.32491
0	0	2718.254883	0.330478
0	0	2716.040039	0.329124
0	0	2713.826172	0.331611
0	0	2711.610352	0.328024
0	0	2709.394531	0.327245
0	0	2707.177734	0.327356
0	0	2704.960938	0.329778
0	0	2702.742188	0.329873
0	0	2700.524414	0.338188
0	0	2698.304688	0.330931
0	0	2696.084961	0.314904
0	0	2693.864258	0.309902
0	0	2691.643555	0.300864
0	0	2689.421875	0.298736
0	0	2687.199219	0.310335
0	0	2684.976563	0.322384
0	0	2682.75293	0.335856
0	0	2680.52832	0.326659
0	0	2678.303711	0.316481
0	0	2676.078125	0.312639
0	0	2673.852539	0.304791
0	0	2671.625	0.306106
0	0	2669.398438	0.31249
0	0	2667.169922	0.319533
0	0	2664.941406	0.320347
0	0	2662.711914	0.321114
0	0	2660.481445	0.316253
0	0	2658.250977	0.302561
0	0	2656.019531	0.300952
0	0	2653.788086	0.300544
0	0	2651.555664	0.308991
0	0	2649.322266	0.320252
0	0	2647.088867	0.322075
0	0	2644.854492	0.334467
0	0	2642.619141	0.33194
0	0	2640.383789	0.327695
0	0	2638.147461	0.326513
0	0	2635.910156	0.314023
0	0	2633.671875	0.308488
0	0	2631.433594	0.300148
0	0	2629.195313	0.30995
0	0	2626.955078	0.316285
0	0	2624.71582	0.314177
0	0	2622.474609	0.317721
0	0	2620.233398	0.317692
0	0	2617.991211	0.313474
0	0	2615.748047	0.309508
0	0	2613.504883	0.300047
0	0	2611.260742	0.316793
0	0	2609.015625	0.314701
0	0	2606.770508	0.309244
0	0	2604.524414	0.312476
0	0	2602.27832	0.313494
0	0	2600.03125	0.316331
0	0	2597.783203	0.310235
0	0	2595.53418	0.303774
0	0	2593.285156	0.312149
0	0	2591.035156	0.312462
0	0	2588.785156	0.302296
0	0	2586.533203	0.296651
0	0	2584.282227	0.295344
0	0	2582.029297	0.299719
0	0	2579.776367	0.290112
0	0	2577.522461	0.301248
0	0	2575.268555	0.308589
0	0	2573.013672	0.315338
0	0	2570.757813	0.31443
0	0	2568.501953	0.316086
0	0	2566.244141	0.316095
0	0	2563.987305	0.317262
0	0	2561.728516	0.311156
